	GSM3014964_Tissue_CTRL1	GSM3014965_Tissue_CTRL2	GSM3014966_Tissue_CTRL3	GSM3014967_Tissue_CTRL4	GSM3014968_Tissue_CTRL5	GSM3014969_Tissue_CTRL6	GSM3014970_Tissue_CTRL7	GSM3014971_Tissue_CTRL8	GSM3014972_Tissue_PD1	GSM3014973_Tissue_PD2	GSM3014974_Tissue_PD3	GSM3014975_Tissue_PD4	GSM3014976_Tissue_PD5	GSM3014977_Tissue_PD6	GSM3014978_Tissue_PD7	GSM3014979_Tissue_PD8
ATP6EP1	-3.666303735309661	0.4793154797242819	0.6153913291144176	-0.5060142286329423	0.39977746271203507	0.35051978653257526	0.029476654709555742	-0.08626010148136527	0.4877589270088495	-0.09140140812404116	0.1828161553318141	0.5288812399661413	0.16551186694563774	0.5490645262001083	0.7031266140632645	-0.14166056876065836
SCN8A	-2.3513348713315234	-0.8904711280300274	0.49879827760314094	-0.26798454447421005	0.5318400491294769	0.1641547503199001	0.8256026232853617	2.0432856308254075	-0.8967567888593757	0.1272740929048477	1.398372299740401	-0.986630516933886	0.0679387109400261	-0.497629699287884	0.40177543755718104	-0.16823432338877548
ATP6AP1	-2.995001693622219	0.476185834911472	0.5650353065996427	-1.4379379753664538	0.6831718123698358	0.7672413011694765	0.38135494982624973	-0.8914524947154117	0.17313211830497552	0.43166704042784154	-0.007141306431136709	0.6892347146656809	0.40935002656397024	0.4791950189975493	0.9423765128196097	-0.6664111665210785
GRIA2	-2.7827952745649123	-0.6217897879408453	-0.03789509288924686	-1.8601159866384338	0.5853056522169969	0.2414021938258539	0.42857034389926263	0.8337327174280138	0.6504388102891356	-0.34969524556948095	0.3694193999208932	0.5468780242361423	0.27494272264107794	1.340097200778549	0.5094914188715509	-0.12798709650452597
AGAP9	0.5403355954139426	0.8173068133163223	0.13212885473742067	-0.6313553521443274	-0.9009002099878275	-1.1844679255169543	-1.0841967334451708	1.2531471940950574	0.3896683870782394	0.8607746719194211	0.5213710213464717	-2.419399440452845	1.288133106799199	-0.18444162283048948	-0.31993575412232045	0.9218313937938776
SRP14	1.9673701946820061	0.8305447586772503	-0.39851470670357725	0.6801068444395993	-0.5679598482235387	-1.0322041074983241	-1.014856938198291	1.4627486027207814	-1.342893999554528	-0.3511445285352545	0.6115406277481963	-0.44027238958494463	-0.07336138991665314	-1.1247265053174307	-0.6474343766937197	1.4410577619583935
SNRPN	-2.957128880502224	-0.4232653603117634	0.6504018078254787	-1.0726600687296761	1.0559134828313632	0.5654551338343572	0.6435880309189304	0.3644599230793852	-0.9919775346674488	0.3443414307274378	0.5645769882967048	0.7104993687014013	0.5327665737903994	-0.6318299043347102	0.9156267328817043	-0.27076772434135105
DCTN1	-1.610592062963789	0.31536328770938904	0.728021522510691	-1.0945710031532978	0.29014155581697293	1.2042235856661023	1.1011271594792933	-0.9037499305294345	0.7782329618928303	0.8419403972003633	-0.6187650703265014	0.7299366208803695	0.25192930914727896	0.802864353751174	-2.1535015708332015	-0.662601116248287
ENSG00000219928	1.2715948277834428	0.6553139947069193	-0.9831864761535389	1.0019947889397354	-0.5487684249713882	0.0806139480456317	-0.324512459879056	-2.081338966644566	1.0726941712652391	-0.31446096338587476	-1.8740255806655601	1.460452921307973	-0.18787081404877062	0.5199342632521411	0.06960079508450505	0.1819639753632168
PMP22	2.400882422217282	2.0962515897265828	-0.6015589780848115	0.787499850806407	-0.40389231562357886	-1.0406793426121035	0.019159169970745054	-0.5108007128880638	-0.431283000453113	0.08116700034592782	-0.563284231710538	-1.080941571113924	0.2658461156251826	-0.9855255985851034	-0.5782234056736635	0.5453830080527795
LENG8	1.064484200972393	0.9933371894744353	-0.30274450125744357	1.1126658223948465	-0.15136741970660555	-0.5886464622769089	0.10540943596782196	1.484142900434159	0.06743998958354715	0.7543727896534422	0.01852207355708142	-1.864797499423489	-0.5695178281915028	-1.0433078200905546	-1.9399596124178784	0.8599667413266391
RAMP1	1.9743792232348323	0.8984640174505617	-0.7176463978034451	-0.40680743691268206	-0.8821925395271222	-1.2723652037146378	-0.1621995594729711	-1.0953560675454463	0.30940937621523706	0.5046386252408723	-1.3300160806271928	1.0747803758970822	0.6617730216029543	-0.25315546186482935	-0.870839420861569	1.5671335286883594
SCD	-0.5059580962876878	-0.5200811975503019	-0.38963473159107337	0.707379644054355	0.1920986049355607	1.526703098461314	-0.24838579591817678	-0.7802569639611903	0.787592511603437	-2.378508846805484	-0.6137342219482421	-0.2873564206311771	-0.8114052289442966	1.7953259771392147	0.763500966478107	0.7627207009656258
GPI	-3.4538233104883846	0.022683603556562314	0.8111919826617863	-0.6802154113579895	0.742593746801565	0.5544675118654261	0.40978873814585215	-0.5321243721328399	0.16275939285067748	0.21614930166346788	-0.3073475805594215	0.5263928453618573	0.4469248804727232	0.31626188729410815	0.9313752954490624	-0.16707851158445067
NKX6-2	2.664726394573164	1.2625310227541844	0.14069546643890077	1.1068272668760648	-0.41719908265257794	-0.7084516505866717	0.49369920394638034	0.11301779889641723	-0.7047814714528793	0.2883362730676464	-0.6531682119840062	-1.0557623126194804	-0.5360184531910155	-1.578654308133052	0.05751526654857963	-0.47331320248164854
HK1	-3.329261811420211	-0.11622612630586335	0.7922665685627962	-0.71783458352219	0.7119547896283072	0.7863885956195688	0.3471831167771549	0.20494119741922157	-0.2376415168863912	0.052477806785243365	0.1353974289082723	0.347006098271516	0.376588929161905	0.047995781480976725	1.286892848521089	-0.6881291230013665
MYCBP2	-3.061023969221767	-0.8660343987788349	0.5384284027631323	-0.9627573982601753	0.47959857989475163	0.7576497577738437	0.6851625311111029	-0.4929953455099061	0.38496874338412923	-0.012009738303134329	0.18888630932166003	0.8020470705014046	0.5521135265763438	0.868384445853697	0.8597021576488845	-0.7221206747550953
GABRG2	-3.6901560085901215	-0.21634598229948412	0.3715634590795384	0.08314025412328	0.5213187825990436	0.04365705988476312	0.6849727830591598	0.6055745248413039	0.00841422601529401	0.1200593455138125	0.3522130903898508	0.1739682922685543	0.5066369425777141	0.1908881602434411	0.6650343467802289	-0.42093927648637797
FXYD6	-2.8400359126123367	0.13645782387567298	0.4025632867653898	-1.6556830548979222	0.7307196287153979	0.8780700499218237	-0.2288348114262415	-0.9780007807838246	0.6745037237422054	0.25674350919966366	-0.014596940446271247	1.0300503640853507	0.06893151446209603	0.6443671753994936	0.8321376497117776	0.0626067742876639
DBI	-0.3074280235432539	-0.20052500210055224	-0.7685332700927201	1.6363649851524857	0.03179326428138533	-0.9114359317444415	-1.636624147926737	0.5974336656403509	-0.5010008656109298	-0.9143567026245272	2.39500699295399	0.38967647078912554	-0.09977529709340818	0.18157058863048273	-0.8696792801699568	0.9775125534586929
EDJ	-1.89879928803617	0.871512959299111	-0.22764881023111463	-0.8867474068329156	1.2678914626310553	0.5367918640640208	-0.027438764303673258	1.9397828973457705	-1.2589821507608228	-0.09758026986404157	-0.6296427668092132	0.7087137494833682	-1.0090700903051972	0.27641238463554557	-0.6356042949039032	1.0704085245881745
DHCR24	-2.577844875418723	0.8663554955857548	0.7471650430247994	-1.3844022051124252	-0.236370300752049	1.2727565555272178	-0.21372848436463807	-1.1880181328965296	0.25784121740898747	0.32905384903962687	0.37572927761468494	0.6440865806755398	0.49503703393860693	0.6931599071048548	0.8362008615155833	-0.9170218228912844
HS6ST1P	1.3539350297666513	-0.9692341525705742	-0.4096156648316042	2.0861990863107893	0.43167670808848524	-2.059890205064573	0.5399310645857296	0.29346787494035065	0.9639899866540362	0.45295323730409415	-0.22773737948075246	-0.132060648100699	0.2012107899329419	-0.7598940157575262	-1.3929204364230976	-0.37201127535426476
PILRB	0.3619244872203112	0.6577617430482428	-0.2897368465550546	1.3644440624318936	0.5717087342149296	-0.22006020427335274	0.924970244448117	0.8531328405961465	-0.4306020297782843	0.8273170394005248	0.2923799371836295	-2.356701751272194	-0.4002892969415937	-1.5006653796946225	-1.4222090701146832	0.7666254900859873
GABRA3	-2.6274983667023504	0.16868400871465886	0.35110084976368733	-1.6311665213001598	0.08136079135542451	0.622935056234808	-0.5159199895208574	-1.1152303518040116	0.8329827808120646	-0.22853840653996957	0.40104102170152767	1.1044969265788984	0.3820163836211462	1.152811571117501	0.8684778372159655	0.15244640875165705
PSMD8	-3.136523391689807	0.23441307262039787	0.41514538602084017	-0.32190554396130105	0.6441907330216792	0.47116585949073664	0.08207217521347591	-1.236276874248027	0.0326500729710334	0.1465453480619242	-0.4893466573355153	0.8288595150448598	1.0342993408150467	0.6816906263021665	1.0092986569200892	-0.39627831924759727
ENSG00000254013	-3.219283376249052	-0.05198489484296307	0.12600299787601657	-1.0999097074411894	0.7228861148359931	1.038662279276645	-0.13764951679005755	-0.15941645746958358	-0.09856539488982284	-0.4993355987427211	0.5441756691931885	0.796181159207852	0.42148233217490183	0.9304379843872469	0.7266482644349117	-0.04033185496139707
APBA2	-2.842453169188305	-0.29253923068949134	0.7612425575198323	2.130422305557709	0.4576926398841685	0.716356650170508	0.803088140568588	-0.06153465106920383	-0.8048723514553705	-0.10941812527507296	-0.3357952168544879	0.08848457658261247	0.03886045962020322	-0.5995271144682164	0.34337698900521374	-0.29338445990866807
APLP2	-3.2199458352879446	0.5650951582791262	0.7030635305730978	-1.375452589372327	0.8167092502578845	0.6543288699472855	-0.18681924457472793	-0.20562753048770338	0.3394554367158812	0.027807178391907557	0.35369385337001996	0.3515994075676235	0.33206210793662516	0.4055884755906052	0.9328371469765206	-0.4943952158839024
MYO5A	-2.960265734178967	-0.24808784972080447	1.0114532165040842	-0.8658339409453971	0.6022109315327231	1.2107176453042379	0.534262262973913	-0.30581185249303733	0.06579865547199676	0.5598820596079608	-0.08545202922222127	0.1896019919786127	0.31468751658321	0.17403804218771984	1.0601296617260876	-1.257330577310103
HLA-DRB5	-1.1332975906964697	0.9220589676881782	-1.0262285717859914	1.1175039689779367	1.1685142684173517	0.36682747665522725	-2.3695207597423353	0.7199391993292299	0.11859998406186328	0.37568404018931106	-0.6892335100799106	-0.7239111497485136	0.38851005644744024	0.6934400466750529	-0.999318129114472	1.0704317027260901
TYROBP	-0.38666199333873513	1.350413278755755	-0.9382534948428569	-0.20794365187366257	1.2311042839168804	-0.15170372265192192	-2.1641368617029597	0.10414860428514484	-0.4277065644127947	-1.5262872844558195	1.4310469473401966	-0.11595350302228664	0.3705974154373599	0.581712908162134	-0.42954769400694215	1.2791713324105198
CLSTN3	-3.130119880972817	0.06032631539686102	0.9406616771355881	-0.6253727411969683	0.6145025255341967	0.8175494881249071	0.47902678274738175	-0.5227635562183984	0.28433485036798123	0.36246212975165737	-0.7262917985202412	0.37272037258455587	0.4064314159335993	0.48905087917237167	1.1073853190328486	-0.9299037788735027
MOV34L	-2.9362598132993774	0.1475959302507617	0.4178640921420659	-1.1560650545876112	0.8383029829465392	0.7617589731600064	0.9574332606147932	0.0668153269540011	-0.04486977358093926	-0.1833332587636733	-0.5474634304920922	0.9358337841929346	-0.0039481438591789314	0.728744606560651	0.9832081890800628	-0.9656176713189487
MT1M	1.4373845708637794	-0.9913221925857624	-0.5076197111879628	1.2641272010859506	-0.8851487603605894	-1.3013218880368151	-0.10062192263617262	-0.4649488608026832	0.042387262331398314	1.2861296899527852	0.7531759324077405	0.7788426867645382	0.8770211584992762	-2.063242703992847	-0.5765008903416786	0.45165842803905415
RIMS1	2.7988634351567447	-0.19799425084065564	-0.30365412639598743	-1.4125813241967662	-0.8026156447089108	1.3278979086332532	-0.7077997009709805	0.23519867271254896	-0.7290817574869937	1.0372662985951708	-0.06132410722122244	-0.8760833939271011	-0.3502434552391864	-0.5141454009040304	-0.00046686349268163863	0.5567637102867636
NOTCH1	2.606435500357643	0.4559417174193202	-0.687414386142527	1.315745538181248	-0.9239650427106831	-0.8442857071544018	-0.6691762529260231	-0.2700218161511014	1.0524928829750932	0.3367761585480986	-1.2332210658435432	-0.5000883443854238	-0.12465300463446449	-0.12978195598810952	-1.089374469514556	0.7045902479694449
ENSG00000230581	-1.0819977836256833	0.8150377354216963	0.5647151347394217	-1.124267255878217	0.7993753674646423	0.4446536432801819	0.15328385426578398	-1.1768956450356893	-0.6133805835966034	0.14790577356505294	2.64280770634983	-1.2883844867310361	-1.0002827854967768	0.25259319156802457	0.47933181351825527	-0.014495679808876722
PTPRN	-2.8722058417449343	0.18509405000470908	0.2340186979856956	-0.7909859104012568	0.2991726389333279	1.0262687969252455	0.24855295390422896	-1.4961860965219063	0.7739514194227306	0.4127387588958858	-0.28042589360555586	0.6959035888067382	0.2429763049044215	0.9291224171011266	0.9901219739241233	-0.5981178585345932
B2M	-0.9482460668960162	0.6660728619934104	-0.8054564180377615	0.7623005826516829	0.6632380458816777	-0.8758333839440955	-1.5631424072995093	1.106397437058987	0.7647317175128954	-1.3679069530307786	1.8828824458931523	0.018252595229194837	0.2764289250858548	-0.7999141496535402	-0.8414103313314508	1.0616050988862995
LHX2	3.2742781885465493	-0.35660909284124037	-0.22620428300378384	-0.18357913206894455	-1.1684597480490335	-0.6268227367998871	-0.42146138462651156	0.33406251807290416	-0.32886525644500564	0.29030836262938653	-1.1720784521602823	0.18401431674151425	0.3847127637273624	0.05124132307957794	-0.8136177890357116	0.7790804022330967
SHANK1	0.8120616154287312	-0.6510775603639333	-0.03526651129182122	-0.4519405902075595	-0.9145683419051654	0.9607160005348683	-0.43349286940622883	-2.0748781396085505	1.8716148781351947	-0.34736095599270816	-1.2636890430960896	0.7001818396290169	-0.41463473306102816	1.238315846686296	-0.01691886427656397	1.0209374287955364
PMP2	0.24613205246158634	-0.38297761619395954	0.08081779794185605	2.267984020700433	0.1874328686694615	-0.2975797732779295	-1.0039565548091536	0.03834493760297424	-0.14290433461282473	-1.02595345718049	2.561343296261962	-0.698878407559926	-0.5808227271771452	-0.546567809205156	-0.8535433083126494	0.15112901469099077
SPRYD3	-2.360421820674798	0.4474641974970525	0.4318333450136429	-1.5773179395945736	0.511881925077715	0.6271037837818032	0.28798517876228025	-1.1373636416355488	0.6564320506965875	0.6081008923946982	-0.48786064146903835	0.9772115325829676	0.3656044125073834	0.6269380727005004	1.2362246929358478	-1.213816040576494
MAPK3	0.5774608472644234	0.24441533830795917	-0.3794843743673871	-1.3306495475287448	-0.23296398397442078	1.025532685316445	-1.80299582737129	-1.2861421883655806	1.1079103251514886	0.2485477791667285	-1.0278983099171184	1.8963199171240397	-0.44837941122598296	1.2264490459047124	0.1847784916050934	-0.0029007870903902428
TLR4	2.981897338132473	0.8655805760824054	-0.40634888889162285	-1.5509925098783996	-0.8690037423726216	-0.9327613384635782	-0.351228003197974	0.29356062326059035	-0.5426853775383487	0.10759329935524845	0.0006581707832613747	0.42874007323711294	-0.2680519471600846	-0.17536863900323021	-0.5887827036036559	1.0071930692584097
AQP1	0.47313958601497835	1.7851390641454197	-0.5250518243792278	-1.1052379865750634	1.2905168202632837	-0.4797234087177589	-1.4448844806968888	-0.9591573744160958	0.3457047758052256	-0.6373148386736189	1.4424944688009134	0.30542653115845414	-0.1752135748727497	-0.5658527668575518	-1.1213961676375706	1.3714111766382442
ENSG00000259216	-3.1562862897538584	0.3955208940772406	0.9190874847160573	-1.523398354001863	0.40299232128109364	0.28655053450387247	0.4403557436121181	0.5765680262690882	-0.2450915320997867	0.46329646809823577	0.7368247468037918	0.23971013952969522	0.195896991581189	-0.20704458951356045	0.8993050657409841	-0.4242876508442857
FBXL16	1.326816759897666	0.32476906549166024	-0.07699511676090354	-0.5542865860728589	-0.9316932991579957	0.5424613299941498	-0.45907960691891664	-1.8042378771988015	2.1372357837429177	0.12169419387524429	-1.500731627273094	0.6405357182049929	-0.766030116760272	1.1397380060860671	0.09095333349089729	-0.23114996064074442
ENSG00000279767	2.4863096342523843	0.0380355690535525	-0.7828124278913098	-0.3665921144324033	-0.48922170767575146	-0.12322262575999537	-0.17462109316149652	1.0032064103269787	-0.3635159903610988	0.6171162323248716	1.0431722866277127	-1.1437574451232042	-0.32226133698733944	-1.0534414823154559	-1.5234842846050776	1.1550903757276343
FAM90A20	0.5612475140399654	0.09485363410594093	-0.2778533374420587	0.04930881251313498	-3.1624382439377885	-0.08073258822741995	0.05826545811674603	0.6406070932600627	0.918226035771638	1.0558641157779867	0.8254119662279624	-0.9969196062369434	0.3288954030300086	-0.3367663571808193	-0.6353791091268018	0.9574092093083757
COB	3.431256532183295	-0.9948573605233046	0.022809417277439396	0.8786117405230858	-0.3887221287639262	-0.5804870097416341	0.06594343733851639	0.2693922523066275	0.04965358195817125	-0.5032098895959187	-0.6911491430413783	-0.5310265726911372	-0.1877245169111397	-0.6394877214545162	-0.5584967796635354	0.3574941607993686
WBP2	-3.0910670789776686	1.2875446432569582	0.518286540694424	-0.968636304475399	0.9956570308752803	0.3263023464690706	0.5503034512282143	-0.41899886022221455	0.5035281285576506	0.06392744302992699	-0.3764909403913095	0.3537058084503203	0.1109013721127298	-0.18120667481019193	0.994272263152471	-0.6680291689501974
TGOLN2	-3.0961850920810408	0.3035924952409514	0.241269729157869	-0.9064015846635561	1.1570012421287763	-0.8272171013545319	-0.7654430852235117	0.1603246036643016	0.5947606525350007	0.6277945677966104	0.08899810082046637	0.854747511454535	0.5158240494397984	-0.3234274079691154	0.6340159348733416	0.7403453841801647
PALLD	2.5265206565994265	0.6589213302213377	-0.9401237413672052	0.8536921990292983	-1.0871195972930532	-0.7622591472848604	-0.316204916322458	0.28196500347203285	-0.5914245895720552	-0.14073329018104314	1.3407393673955115	-0.6125480422095021	0.04818541117801838	-0.8349139314505477	-1.2836938603646713	0.8589971481497727
GPR75	2.8693569030346477	1.2803622688503686	-0.4659379781131707	-0.870150482678204	-1.1505145077938477	-0.9549082708196993	0.16676913985267838	-0.5711176755167565	-0.25496544706158836	0.5508844827819799	-0.9521225152730933	-0.4867615075016428	0.164484241090649	-0.0005032444824244266	-0.29361735622155594	0.9687419498516441
LRP1	1.184958386257576	-0.05497313926802448	-0.7508932768937286	0.3015326077103232	0.8417968496539884	-0.6069027385860636	-0.8529900147352628	-1.0325455469146954	1.270714222575508	-0.6341013776095978	-1.88025659485775	1.4949544195157145	0.40101407377594755	1.2486186587933228	-1.2161856143828274	0.2852590849654911
NDFIP1	-3.2938021509817856	0.1851385653379099	0.3406147238765706	-1.3809909767074564	0.4299033324522947	0.7825861206123544	0.03258520875556196	-0.19434075636133155	0.18781603459903934	0.3423503342161483	0.18674491885187097	0.5473295584746655	0.20886020280051124	0.6452198561228163	1.1343177804603075	-0.15433275250944473
RPS15	3.309229949077285	0.9495133253178355	-0.8591814846522713	-0.19361160179234668	0.13676699913912108	0.08574828528229761	-0.7665689255865005	-0.39672178286636994	-0.7363634125992655	-0.14442760369037008	-0.3908551498478063	-0.4195933996671666	-0.2211957866439436	-0.9204139357284704	-0.2869235866118506	0.8545981108698182
SPAG5/SGK494	1.2883149124168598	0.5837814273531873	-0.662678945130201	-0.3947455717775008	-0.47294311411639894	-0.829410085145379	0.008276397341114643	1.2906264148890025	-0.2758554466896138	0.9545876795400288	1.2545546415758253	-0.5326535780227926	-0.23192809281484836	-1.3188501630241303	-2.058321017632972	1.397244541237793
ENSG00000259020	1.1452646948601737	-0.03461525398408955	-0.365047813008108	2.734855559614363	-0.27342924578391853	-1.3312969093931772	-0.2940292975054616	1.1073812738176794	-1.2353382969979443	-0.7407075755252273	0.7335556466977111	-0.06845791589914382	-0.6624388506301089	-0.19287515849297426	-0.846396976845802	0.3235761190760392
COX7A2	-2.244437979669228	-0.5303919099801658	0.9447865880202984	-1.446791016370645	0.8961839292134812	1.6650665584344555	0.08306697906757549	-0.4523472626650885	0.15135395648877506	-0.6753308561236121	-0.27409147292488606	0.2645281276091918	0.4105159786667506	0.7950432931200063	1.3014858742334152	-0.8886407871203181
PPDPF	2.3592001858756553	2.3833916568680817	-0.4310952610211328	-1.1493068514204337	-0.6845913190000664	0.3407846882222324	0.09640796792700031	-1.0682809341466981	0.012973752219337092	-0.25597444984450735	-1.0781345250519352	-0.43572617073882963	-0.014790307655407278	0.16500413929002178	-0.25670933376850386	0.01684676224515115
IDS	1.2060891844032249	-1.193694135624494	-0.470684649332906	-1.8825745885483542	-0.25373222204643375	1.3527755700413118	-0.4624122070566965	-1.6888342137556276	0.7885632690887266	-0.5202721104255211	0.12806349197030523	1.1654664874896326	-0.15777888762950157	1.364523783971898	0.46291003004683867	0.16159119740762737
MAPK8IP1	0.6105401333699035	-0.13741593849065734	-0.36027488647497646	0.38945632719401874	-0.5619626116993951	1.1511090413026248	-0.9199439913963393	-2.758460458750308	0.30553959253058627	-0.29089139919746454	-1.1727360290834188	1.0604630890020863	0.07142339069417625	1.2881950597287535	0.5901648984266104	0.7347937828437474
CD63	-1.942801904086748	-0.021090920900303976	0.009097289000334963	0.6265068948760533	0.32866622049096494	-0.051178988457881464	-0.8710951894407005	-2.016988935210714	0.9112559221824901	-0.8391454335985219	1.4289935224676962	0.9455173872437488	0.38654598370490106	1.3158663231589134	0.40542037123856206	-0.6155685426687875
LOC344967	-3.241586618706347	0.3793086690957581	0.7640492175570215	-1.0557941805122915	0.21548911311557414	0.7761534022261406	0.254072727625449	-0.7959660115421091	0.5643790352605093	0.45637995994200137	-0.4267116452198218	0.6232962119206823	0.3826287559208919	0.5249881887857442	0.8444527051565136	-0.2651395306257012
IGSF9B	-0.19058359397695013	-0.39691775054850015	0.1982269356206	3.5889705380708192	-0.12081390598038463	-0.03608872710995991	0.16752558070184517	-0.21926779922643932	0.29793251021570777	-0.35317883066681083	-1.0283427028103445	-0.9548445003267481	-0.13842658639941086	-0.04551514748068898	-0.7682054390393794	-0.00047058104335143195
PEG3/ZIM2	-1.8303933056335482	-0.1090818826633084	0.48258093227240617	-0.551483597913591	0.4407391177044227	1.6842186245776958	1.0486904770769483	-0.5081506945529404	0.6102575549176551	-0.5808764793254432	-0.5284803931169074	-0.26372509696835866	-0.01758664998391384	0.9873327146371388	1.1966041707699078	-2.060645491798194
RNASE1	0.6091950448885836	1.4307703145724182	0.5350753837023006	1.2215201030200884	0.20497607680356436	-0.7497267389078641	0.9145363345571818	0.04470873754545477	0.2012603258285858	0.1262301798282855	-1.1048339123832924	-1.6161715885367225	0.7280842627413384	-1.3584833608542233	0.7086459063941879	-1.895787069199901
PCDHGA6	0.7113008657489933	-0.1420182132726089	-0.9023970488855939	0.17579587286162732	0.09541742304161209	0.07361006882184717	-0.9780443751572399	-1.981099556822925	2.084052082204755	-0.2702455676072159	-1.3335293651223252	0.38970047699282734	-0.17266140475584624	1.8033797014919983	0.17563519865802765	0.2711038418020476
CYP46A-se1[12:13:14]	-1.492011426575202	-0.26494940918963666	0.30925400690171617	-2.020562812601029	0.3702070513182342	0.14398528247974354	1.0987364314674684	-1.5412546333708095	0.8058106034170348	0.18779721920943693	-0.3322063932574396	1.2070701984812824	-0.1441789201240194	1.3996335113330445	1.0069680658167033	-0.7342987753065263
GABRA5	-0.35202364420462123	-0.16912163719055515	0.1391178093574669	-2.536348614939809	-0.283897442541283	0.9244387442567799	-1.0144974459976643	-1.8373429358329043	0.2795126722089662	0.24033097044186405	0.41071927109034295	1.0255913419029685	0.5247038241579858	0.9222049842009651	1.0658588101819269	0.6607532929075688
NAP1L2	-3.4979875893262875	-0.031610342550623616	0.909448576558539	-0.6074773887777892	0.4569823420165299	0.48200323479298385	0.74710879882731	0.5756110847497696	0.07327313730936036	0.17281552837893877	0.5837902566782665	0.2149447088517019	0.09561937529292501	-0.0749427469506137	0.5804225973366989	-0.6800015731877396
ETS2	-2.5110319392686247	0.1749726832800127	0.17761424489056674	2.4807877774412153	0.30453576957683126	-0.0784576694788508	1.1180870397258102	0.3022463060500194	-0.7611449131409112	0.4997854771414924	-0.3816409161359675	-0.47249888176054244	0.32822579307903677	-0.7740328849677244	-0.045639800772180134	-0.36180808566022676
DLGAP1	-3.031646628323517	-0.1701204114159019	0.93986152895008	-0.30073045761249145	0.4187579770138356	0.6026007319634346	1.2254652723716266	-0.22025893362735494	0.6552012244633871	0.20823647731501915	-0.6084201708190657	-0.048737319203651944	-0.21461167202153972	0.6825372782688549	1.0151319820850708	-1.153266879407786
NOTCH2	2.983574719833826	0.16583505571678664	-0.851134324038662	1.1279708806431916	-1.2809588500069782	-1.0410166651881612	-0.2066282324515347	0.5514949862183999	-0.05522246630604692	-0.31627650521542483	-0.18844326424859398	-0.025007107420466773	-0.08111596389309202	-0.2323442447789177	-1.1839862000558945	0.6332581811915496
ENSG00000228532	-2.1813026687930206	0.6215859067935082	0.3457209161147247	-1.2476334766851869	0.27117336059009167	0.6360443425531486	-0.14728517289448823	1.3499678577198315	0.6767623534044027	-1.8765066792413232	1.4564296434347956	-0.15010472970400565	-0.560199379119183	0.5298809818819102	-0.08776867699313066	0.3632354209378279
YWHAQ	-3.1184724444353975	0.929233133394548	0.7310511040719846	-0.1335836567163029	-0.2200915971912711	0.9072399295163183	-0.22786160567203734	-0.7310458905083033	0.725459629437131	-0.2326316526416532	-0.697567945505169	0.7509267882993522	-0.25431321016582176	1.2861098638776194	0.21719738671679176	0.06835016752219264
ATP5AP2	-2.4731133073106113	0.12279406752004393	0.6269304927615422	-1.1989418819639894	0.199332914498249	0.8237617954334291	1.061406890091183	-1.0083441178332908	0.6388970646629683	0.3140095096589489	-0.6467074689750113	0.5199360284849052	0.14371807869854827	1.007807295890755	1.1458954576972122	-1.277382819314904
TCEAL2	-3.4809364249827968	0.37966557244523363	0.9950394901120156	-0.49915660042365734	0.412681460262106	0.26049165473199887	0.33195018964422784	0.5800660168175354	-0.3626134817783458	0.6166772678223713	0.21652768578651643	0.10408762479527807	-0.6656925299936286	-0.008592217683700684	0.263974538477186	0.855829753967637
ATP6V1F	-2.566964556763483	-0.6336487741218609	0.33254251875201996	-1.0043942351062565	1.3588490863213993	0.8156315558632977	0.5274853394579525	-0.8351007073172323	-0.02741030158445855	0.1615105558281252	-0.7068768228028385	1.2394694617025692	0.7736766297244405	0.5663478529545258	0.8421475009514163	-0.8432651038596154
ARL8A	-2.742794827270587	0.5481890174291317	0.6347231526759017	-1.1469962238494544	0.2735362480487302	0.917343503449877	0.13548083933432278	-1.0455612144066737	0.9347798833712553	0.5559626783399529	-0.7080869099364255	0.46599419115754315	-0.2078377399775691	0.8289006035959328	1.1847446747541186	-0.6283778767160432
ATP2B4	-1.6697090810078334	-0.08029382604521396	0.021340980028582087	-1.8255485617523544	0.7558135901633728	0.6855258404263316	-1.0411469458157283	-1.4047860922270479	0.19756068353472295	-0.35280552966949624	0.03156262765453386	1.6911245843566551	0.5435700347593211	1.0744506729206456	1.1089173412003193	0.26442368147316786
A2M	0.1690309423618584	0.13142784261315285	0.10693765349214146	-1.1261434364298157	1.7308382020422233	-0.011546120674749466	-0.7093093077466391	-0.9885874483466107	1.794249382096613	-2.078643399824017	-0.07172315547247965	-0.35169027219893817	0.7402227008161536	1.2435328406142139	0.07645550294212788	-0.6550519262852506
ATP1A1-AS1	-3.364228197434964	0.1732207943267682	0.6544847151945917	-0.3266906488201842	0.4951972134634377	-0.05110549885744861	1.0480936716216753	0.0997579905287932	0.08080944486924932	0.22844231859998573	-0.002361476939481964	0.3976077987578452	0.6392706441140036	0.30805904389806343	0.8016407128231332	-1.1821985261454688
RPL3	2.237507548154475	1.935264456458374	-1.0567958927369807	-0.25226456048359475	-0.49959493295282753	0.37148633652469065	-0.5920633808574866	-1.3643051522727903	0.46867380235908496	0.916952794722572	-0.7434827697452394	0.33238785377253954	-0.6553224881684611	-0.4496696174409302	0.34739482761472923	-0.9961688249481944
ENSG00000248648	-3.340260687614884	-0.2075667098976948	0.1958426698078497	-0.588594150865038	0.11574452536884255	0.7540007543973966	0.1971903654613571	-0.09410929048451455	-0.21360024705330777	-0.6706354836251467	0.3240515337808119	0.8799867415232209	0.16981680935069943	1.1928628242183297	0.9001620319339316	0.38510831369820137
