Gene_Symbol,GSM3014964_Tissue_CTRL1,GSM3014965_Tissue_CTRL2,GSM3014966_Tissue_CTRL3,GSM3014967_Tissue_CTRL4,GSM3014968_Tissue_CTRL5,GSM3014969_Tissue_CTRL6,GSM3014970_Tissue_CTRL7,GSM3014971_Tissue_CTRL8,GSM3014972_Tissue_PD1,GSM3014973_Tissue_PD2,GSM3014974_Tissue_PD3,GSM3014975_Tissue_PD4,GSM3014976_Tissue_PD5,GSM3014977_Tissue_PD6,GSM3014978_Tissue_PD7,GSM3014979_Tissue_PD8
TRIM63,0,0,0,0.0807,0.02634,0,0.0219,0,0.0387,0,0.06043,0,0.0258,0,0.02663,0
TRIM64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM64B,0,0,0,0,0,0,0,0,0.03703,0,0,0,0,0,0,0
TRIM64C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM65,1.87419,2.10729,1.60666,1.80138,1.35559,1.48306,1.65194,1.63931,1.66409,2.4572,1.34607,1.38359,1.50955,1.53035,1.29513,1.53075
TRIM66,2.40351,3.37793,2.81986,1.94146,2.75156,2.20551,2.73926,2.48188,2.20328,3.50199,1.78519,1.56256,2.34215,1.98022,2.51267,2.03176
TRIM67,0.33998,0.33967,0.41043,0.38541,0.31937,0.62429,0.56122,0.34223,0.45852,0.54884,0.2664,0.19581,0.33412,0.4154,0.3595,0.30823
TRIM68,3.10687,4.61103,3.61254,2.42449,4.17883,3.87031,3.26369,3.13611,4.69726,3.92725,4.49519,5.12421,4.13931,3.71414,3.82392,3.56849
TRIM69,0.72603,0.445,0.99667,1.06812,0.85584,0.97067,1.07643,1.25847,0.55879,0.93336,1.42962,0.85511,1.27524,0.77865,1.11646,1.18313
TRIM69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM6-TRIM34,0.35829,0.79728,0.33163,0.31812,0.36995,0.50241,0.19426,0.25393,0.22884,0.25305,0.68784,0.30016,0.45769,0.31201,0.45267,0.5107
TRIM7,0.20918,0.31041,0.21816,0.17751,0.21959,0.08993,0.23581,0.37173,0.21506,0.20538,0.21828,0.1528,0.10753,0.1885,0.15722,0.22855
TRIM71,0.16536,0.21912,0.27647,0.50205,0.20291,0.38356,0.24007,0.23095,0.4586,0.19363,0.15038,0.23058,0.22166,0.25905,0.19721,0.27292
TRIM72,0.29802,0.34105,0.28136,0.19845,0.31582,0.1194,0.26257,0.13404,0.35689,0.74625,0.1226,0.40571,0.19035,0.33368,0.27011,0.12137
TRIM73,0.07326,0.16552,0.04131,0.03096,0.03032,0.02483,0.04201,0.05069,0.05938,0.1194,0.02782,0.02596,0.02969,0.05784,0.06129,0.0568
TRIM74,0.18225,0.0478,0.05567,0.04172,0,0,0.06793,0.34837,0.12004,0.33788,0.07498,0.05248,0.20007,0,0.0413,0.20411
TRIM75,0.29548,0,0.06564,0.09838,0.04817,0.11838,0.12015,0.12081,0.07077,0.11383,0.13261,0,0.14154,0,0,0.12033
TRIM77,0.0838,0,0,0.15346,0,0,0,0,0,0.11837,0,0,0,0,0,0.12514
TRIM8,34.40074,20.22648,17.16391,19.72004,16.88107,16.02097,16.01354,17.00275,18.68079,22.19381,14.74074,25.76964,23.02708,18.40753,16.15246,26.57288
TRIM9,27.80083,30.82004,28.48937,47.50886,24.00002,28.10034,29.49291,30.03316,31.22256,31.37008,25.48628,19.01911,23.98929,25.38932,21.4563,32.28709
TRIML1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIML2,0.03173,0,0.05816,0,0.11382,0.10489,0.04731,0.02854,0.0836,0.03362,0.11749,0.03655,0.16721,0.09771,0.05752,0.10662
TRIO,24.66921,20.44828,19.58452,34.6413,22.50208,21.35114,24.98292,25.48632,20.76101,24.60422,26.79821,23.96449,24.01369,21.44853,20.3918,23.45706
TRIOBP,29.14704,14.54328,10.86947,13.25104,10.96567,11.91536,9.72169,22.6968,10.07789,13.4774,15.61711,6.24223,11.32019,8.53608,7.39632,22.91963
TRIP10,2.7348,1.62199,0.94453,6.17609,1.38643,0.80916,1.22471,2.17316,1.17114,2.41607,3.30757,1.91462,1.45973,0.79346,0.89339,2.05632
TRIP11,17.06675,11.6688,13.20537,16.66495,14.25358,12.18171,14.19278,18.78499,12.66134,13.57409,14.50839,12.74478,13.58267,11.08179,12.13039,14.85202
TRIP12,16.67957,18.67469,17.9625,16.97347,17.66018,18.17276,17.8685,17.50957,15.11706,16.93805,19.71665,19.58837,19.64645,19.34814,18.83179,16.66498
TRIP13,0.14115,0.59226,0.29183,0.07953,0.2726,0.7895,0.40471,0.43949,0.40046,0.36807,0.39305,0.5753,0.34327,0.24515,0.51171,0.40127
TRIP4,6.96103,4.8779,3.65213,5.70212,4.09505,4.81809,4.80771,5.98775,5.0315,5.57119,5.1466,4.75048,5.59074,4.77241,4.11414,6.26158
TRIP6,9.6172,7.92383,3.9551,6.61976,2.97532,2.94243,3.47922,2.91195,3.2338,3.85817,4.76094,3.35605,3.6722,3.7378,3.32528,4.15421
TRIQK,1.12235,1.5205,1.81788,0.96306,1.80576,1.54039,1.70211,1.6211,1.28415,1.37246,1.5672,1.47753,1.59961,1.40863,1.97638,1.35035
TRIT1,1.96768,2.35626,2.35868,2.85547,2.31368,2.27015,3.09987,2.3878,3.12998,3.46115,2.42078,2.20243,2.5595,2.78161,2.91069,2.43238
TRMT1,17.35891,19.12879,17.27134,19.28699,17.15625,14.4985,18.1141,16.63488,18.39993,18.34239,18.07001,13.60643,18.16388,14.93521,14.77677,15.832
TRMT10A,0.88857,0.85069,0.81158,0.61612,0.64979,0.47523,0.60454,0.76825,0.72731,0.58491,0.6885,0.49687,0.81825,0.54896,0.76627,0.69564
TRMT10B,2.07922,2.04311,1.46309,1.6387,1.6048,0.9859,1.47157,2.20175,1.49082,1.64507,1.64575,1.27332,1.10948,0.81038,1.24044,2.03385
TRMT10C,3.08042,7.00149,7.35821,6.68968,6.83459,6.78769,7.18376,6.60756,6.0347,4.85324,7.13225,7.0057,7.6997,6.76901,6.87253,6.36905
TRMT11,7.82299,9.2093,9.32736,7.9921,9.15753,8.4804,8.43863,12.9313,8.38332,8.74068,10.56538,7.18588,8.01909,7.40948,7.11324,9.24024
TRMT112,2.37779,4.14854,4.37294,3.62098,4.71313,5.1843,5.14998,1.91374,4.15435,3.97741,3.21256,5.4203,3.78081,4.67536,5.53529,2.74709
TRMT12,3.3368,4.92915,6.07357,5.29995,5.58721,6.60236,5.96511,5.52834,6.68303,6.05999,5.6589,6.54992,5.17316,6.11555,5.49318,5.87248
TRMT13,3.8487,2.51993,1.84232,1.78205,1.8238,1.79657,1.86923,2.90208,1.20106,2.00614,2.49575,1.05026,1.49368,1.54764,0.98531,2.44481
TRMT1L,2.63341,3.50433,3.33657,2.33308,3.24685,3.37149,3.34472,4.09609,3.08354,2.63484,4.19795,3.79179,4.42203,3.0031,3.71283,2.95611
TRMT2A,3.10863,4.36153,4.11549,4.40611,4.31495,4.07174,4.47711,3.10795,4.43728,4.11914,2.51016,3.34802,3.49923,4.30672,3.89046,3.68629
TRMT2B,5.1752,4.73488,5.96852,5.16179,6.38783,5.37224,5.45945,6.13087,5.92182,6.33715,5.07826,5.53328,5.89018,5.04178,5.60242,4.8824
TRMT44,1.98367,2.35672,1.71549,2.17191,2.12162,1.72471,1.74608,2.41588,1.81027,1.89261,1.67143,1.35586,1.43252,1.53922,1.04518,2.61976
TRMT5,2.03086,2.27247,2.50605,2.21902,2.29452,2.5955,2.21045,1.96687,2.1937,2.49573,1.78232,2.08982,2.27106,2.33449,2.27018,2.36544
TRMT6,2.94772,5.49946,5.72903,6.21189,5.95326,5.2562,5.50395,6.20871,5.06585,5.5538,4.2909,5.55816,4.84298,5.34329,6.47783,4.89607
TRMT61A,1.99409,2.25089,2.4363,2.96833,2.07039,2.18413,2.62544,1.35317,2.8265,2.61904,1.74621,1.93431,2.929,2.9682,2.28298,2.36387
TRMT61B,1.64721,2.18877,2.19139,2.64779,2.23196,2.74238,2.37412,2.18964,3.13425,2.40429,2.42443,2.31908,1.96098,1.84088,1.79156,1.68081
TRMU,4.68724,3.61407,3.24742,5.09208,3.17171,2.43284,3.17805,5.47152,3.42054,3.8014,4.40743,2.44938,3.77977,3.12671,2.2423,3.96714
TRNAQ41P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRNAS30P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRNAU1AP,1.42409,1.24945,1.11775,1.65955,1.57878,1.3693,1.37693,1.95644,1.36432,1.17036,1.58356,1.21291,1.36436,1.3996,1.07952,1.85588
TRNP1,0.34272,0.51931,0.41872,0.38354,0.17073,0.54541,0.48261,0.37679,0.25081,0.32273,0.53263,0.48251,0.60197,0.27358,0.37966,0.40515
TRNT1,1.59531,2.0111,2.0411,2.0312,2.49261,2.73073,2.76652,3.03017,2.03835,2.48069,3.24479,2.61843,2.766,2.93736,2.69326,3.05188
TRO,5.04381,9.55274,9.91971,7.31397,10.23238,8.68755,10.36169,10.66511,7.45592,9.75594,8.63307,7.33477,8.88927,8.25694,8.5845,8.32623
TROAP,0.0303,0.02119,0,0,0,0,0.01506,0.0636,0.05322,0,0.07479,0.02327,0.03548,0,0,0.01131
TROVE2,6.74743,5.84837,4.2675,5.38081,4.97287,3.53743,4.36652,6.43706,4.1526,5.08157,5.57157,4.92008,4.87904,4.35384,4.80605,6.2982
TRPA1,0.41288,0.61304,0.55877,0.67466,0.48983,0.20995,0.42619,0.55424,0.26776,0.53834,0.24041,0.26341,0.41281,0.31293,0.62178,0.39838
TRPC1,5.34059,6.38192,5.91027,3.81278,7.20406,8.13526,6.31254,6.54457,5.42419,5.59221,5.61676,6.25883,5.65548,6.24391,6.97311,6.03318
TRPC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPC3,0.39026,0.52766,1.05956,1.1117,0.65322,0.42041,0.64653,0.81911,1.07387,0.588,0.38531,0.29969,0.48745,0.62306,0.70743,0.48563
TRPC4,0.91677,1.24458,1.63619,1.64592,1.2895,2.0003,1.59472,1.54421,1.53917,1.96149,1.90051,1.80147,1.48397,2.10324,1.64556,1.87228
TRPC4AP,18.17082,30.57747,26.72356,23.14903,26.89321,28.34507,28.61233,17.82048,29.16805,27.87605,20.38683,24.45324,26.15436,28.80999,29.94414,20.40282
TRPC5,1.06135,2.59338,3.66876,2.15692,2.61136,3.82174,2.68247,2.03749,3.78512,2.94809,2.97115,3.38443,3.10322,3.99857,4.45787,1.94968
TRPC5OS,0.02504,0.02627,0.0153,0.04585,0.02245,0,0,0.05631,0,0,0.0103,0.05768,0,0,0.04539,0
TRPC6,0.38777,0.84162,0.84134,0.41627,0.57552,1.07543,0.67785,0.6014,1.26822,0.5383,0.91863,1.13979,0.89248,1.74291,1.11498,1.38521
TRPC6L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPC7,0.09107,0.14861,0.17308,0.09265,0.05444,0.06689,0.1207,0.0182,0.1333,0,0.13321,0.02331,0.08887,0.06231,0.11006,0.05666
TRPM1,0.09653,0.03198,0.11794,0.17677,0.02733,0.05598,0.00758,0.11882,0.04016,0.02153,0.0209,0,0.02677,0,0.06447,0.06828
TRPM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPM2,12.35121,13.96275,16.39514,17.1503,14.37555,13.91792,15.46192,13.2331,11.84524,18.68741,12.46294,10.0273,15.33023,10.05407,12.67788,16.24425
TRPM2-AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPM3,14.77726,4.48557,6.12471,3.98034,4.1834,4.52181,5.24829,6.01808,2.46601,6.63291,4.55008,5.09429,4.73724,2.63916,4.80549,4.28225
TRPM4,3.88302,4.50443,2.12107,2.7871,2.41809,2.56304,2.45906,3.1389,2.54611,2.8814,2.19971,1.90647,2.20568,2.11442,2.02458,2.17115
TRPM5,0.02816,0,0,0.03437,0,0.04136,0,0.00844,0.04945,0,0.01544,0,0.01648,0.09632,0.03403,0.06307
TRPM6,1.15262,1.11487,0.95951,1.30938,1.19821,0.80068,0.9088,1.05439,0.73086,1.09277,0.66866,0.45007,0.56961,0.53736,0.71535,0.67826
TRPM7,3.87247,2.95956,3.27043,2.99527,2.98752,2.69385,3.23495,4.07251,2.84923,3.20228,4.00962,2.32127,2.98501,2.53706,2.60575,3.69751
TRPM8,0.02586,0,0.01264,0,0.02782,0.02279,0.01542,0.01861,0.109,0.0767,0.09361,0.10723,0.00908,0.08493,0.15,0.01738
TRPS1,24.18271,14.17472,11.37469,9.41895,9.68275,11.87363,10.95778,11.8574,12.1939,12.37303,11.19921,12.73329,12.25981,12.17658,9.91599,16.49346
TRPT1,1.38522,2.36808,2.0894,1.75377,2.17752,3.09002,2.54983,1.87676,2.25277,2.21031,1.63219,1.45775,1.89239,2.21156,1.39501,1.97274
TRPV1,7.09843,4.47444,3.57588,3.66849,3.45658,3.36226,3.72526,4.515,4.30216,4.78334,2.77885,2.75469,4.14557,2.89403,2.49908,4.96179
TRPV2,2.14375,4.20538,4.49186,2.78729,2.22983,3.61367,3.08446,1.89943,4.37713,6.10922,4.11849,3.85225,4.10428,4.18044,3.40027,2.84505
TRPV3,1.06572,0.6724,0.48119,0.57982,0.45011,0.34884,0.66208,0.73287,0.70193,0.49088,0.54008,0.47147,0.32554,0.46764,0.31497,0.82164
TRPV4,0.44169,0.3791,0.07359,0.22059,0.36005,0.08848,0.20954,0.3341,0.18513,0.08508,0.34689,0.20814,0.15869,0.06182,0.14557,0.10118
TRPV5,1.29194,0.40874,0.31318,0.73229,0.14711,0.45187,0.45864,0.41505,0.10805,0.39105,0.14342,0.02362,0.16209,0,0.26021,0.16077
TRPV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPV6,0.53519,0.62958,1.2057,1.16136,0.64356,0.87254,1.11162,0.61777,0.39937,1.00942,0.59051,0.57729,0.82049,0.42546,0.9365,0.50584
TRPV6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRRAP,21.38489,15.98654,15.05872,21.49951,16.59541,14.43308,16.96638,18.41597,16.96172,17.10329,14.73282,15.79037,17.35769,15.45317,13.41873,18.13969
TRUB1,1.08962,3.04813,3.53735,1.48228,3.70348,4.13884,2.73865,2.60438,2.95273,3.25415,3.40672,3.84909,3.64547,4.02599,4.42064,2.70795
TRUB2,7.78355,12.90718,16.39409,11.60865,15.03008,17.40644,15.35402,9.88872,15.10384,14.90491,9.55105,16.69936,14.75199,16.27005,16.72762,10.49454
TRY2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRY2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSACC,0.11873,0.08303,0,0.14494,0.14195,0,0,0.24919,0,0.25156,0.13024,0,0,0,0.07174,0.08864
TSC1,23.85487,18.19677,18.72787,15.65522,19.48317,18.3315,20.39085,19.55165,17.48471,19.76439,19.63628,17.48354,19.37961,15.36149,15.89935,20.13093
TSC2,26.31463,26.40219,24.86728,24.52145,27.09013,23.81033,25.29077,24.66405,23.17283,26.10201,20.59859,21.87169,23.56735,20.88981,22.67501,26.90973
TSC22D1,9.08173,14.48251,13.38592,13.10432,13.29944,13.46918,14.86176,13.50156,12.47248,14.52414,14.62626,13.97987,12.70722,14.47124,13.15149,11.53868
TSC22D2,4.29339,6.04435,6.5408,8.38082,6.36519,6.00711,6.6567,6.91253,5.99396,6.65518,6.02739,6.88739,7.06692,5.91364,5.94446,5.60116
TSC22D3,7.80565,5.94665,3.28813,2.89812,2.4373,3.09319,4.23934,3.15278,2.70898,3.48579,3.02352,3.3164,3.40793,1.87205,3.03086,3.16431
TSC22D4,45.10081,26.09154,13.93479,21.01354,12.72938,15.05364,18.59385,13.44672,16.07683,17.44356,13.84265,15.17871,15.64009,13.21525,12.92968,18.0904
TSEN15,1.35851,1.46166,1.30512,1.06315,1.27021,1.30484,1.36767,1.26379,1.07067,1.30389,1.06997,1.06999,1.22367,1.35855,1.47334,1.13134
TSEN2,2.94984,2.29524,2.27537,1.80063,2.1254,2.05186,2.26221,3.72537,1.66412,2.01438,2.85564,1.77022,2.24177,1.59063,1.71158,3.49327
TSEN34,10.24841,11.76895,6.74917,9.17867,7.2484,7.02614,7.87073,6.89724,8.70979,8.81225,7.30895,8.18132,9.23456,8.53732,8.44782,7.70354
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSEN54,5.58286,4.11994,3.48578,8.03055,3.66374,3.47322,4.24079,4.5625,4.01353,3.97407,4.15144,2.27212,3.27898,2.62095,2.34647,4.52665
TSFM,3.63112,4.72121,4.60821,4.65934,4.56295,3.80337,4.63239,4.5544,3.43586,4.71369,4.90213,5.15473,4.33427,4.27793,4.40358,4.13826
TSG101,7.60203,9.67263,10.78594,7.97553,10.95938,10.87198,10.54484,8.20586,10.90569,10.78659,10.57246,10.46296,10.18243,10.79236,12.94463,8.88738
TSGA10,1.20548,0.94086,0.77765,0.81238,0.72639,0.92439,0.84117,0.99328,0.82575,0.96037,1.09895,0.72207,0.78766,0.79184,0.59438,0.98826
TSGA10IP,0.05499,0.03846,0.04479,0,0.03287,0,0,0.04946,0,0,0.03016,0,0.09658,0,0,0
TSGA13,0.05015,0,0,0.09183,0,0,0,0.03007,0.08808,0.03542,0,0,0.02936,0,0,0
TSHB,0,0,0.08187,0.24543,0,0.14766,0,0,0,0,0.44108,0.30876,0,0.13755,0,0
TSHR,1.96354,0.48967,0.5579,0.43669,0.27297,0.4472,0.47659,0.8991,0.46785,0.93527,0.8349,0.43249,0.81988,0.45825,0.25752,1.56832
TSHZ1,6.8182,3.43852,2.10192,4.48529,3.68613,1.9952,3.8004,3.6978,2.76723,2.72428,2.60374,3.07689,2.91046,2.80656,2.83956,3.34139
TSHZ2,0.59535,0.79715,1.06366,1.15598,1.2823,1.18001,0.92335,1.31327,0.29951,1.22973,0.85906,0.8064,0.74618,0.38689,0.82432,0.83094
TSHZ3,3.08483,2.6325,3.28617,6.08073,5.23387,3.02447,4.49611,4.34004,2.68473,3.98042,2.42973,2.60318,2.52045,2.81747,3.8955,2.19712
TSKS,0.06323,0.09949,0,0.05789,0.11339,0.06966,0.0707,0.02844,0,0.03349,0.09104,0,0.08329,0.03245,0,0.12392
TSKU,2.70809,1.76595,1.25192,1.62515,0.70552,1.29022,0.96852,1.11101,1.66316,0.96924,0.91835,0.96956,1.26951,0.8451,1.79112,1.18858
TSLP,0.00886,0,0.02166,0,0.0159,0,0,0,0.02335,0,0.00729,0,0,0.03639,0,0.01985
TSN,8.52012,11.87549,11.38016,8.58319,9.99059,9.93406,10.0384,9.12898,10.64794,10.70939,8.61143,10.50066,9.68026,10.49758,11.0884,9.37525
TSNARE1,2.1996,2.26391,2.40006,2.79935,1.69944,1.75278,1.89763,2.1217,2.4966,3.07769,1.42276,1.60947,2.08968,2.15816,1.65509,2.10709
TSNAX,1.59874,3.18908,3.85476,2.09596,4.70252,3.68294,3.42207,3.13768,3.06328,3.09228,2.57597,2.74843,2.24435,4.07728,3.91896,2.81461
TSNAXIP1,4.71612,4.33017,3.98205,4.78851,4.50522,3.60118,4.8874,4.83031,4.92081,4.88742,3.51145,4.08783,3.67433,4.3132,3.31803,5.68971
TSPAN1,0.31894,0.33458,0.52605,0.9345,0.88656,0.77306,1.02241,0.73158,0.2941,0.81092,0.39362,0.14695,0.81229,0.65468,0.23126,0.55365
TSPAN10,0.12007,0.05598,0.0163,0.07329,0,0.0294,0,0.036,0.07029,0.0848,0.03293,0.06147,0,0,0,0.08965
TSPAN11,0.83523,0.59355,0.3621,0.69075,0.35031,0.40074,0.30129,0.31507,0.44365,0.42815,0.5154,0.31036,0.54423,0.62219,0.30525,0.5356
TSPAN12,1.39784,0.55127,1.04011,0.73137,0.86703,0.97268,0.87755,1.14395,1.38449,1.11344,1.03768,1.01696,1.38454,1.6612,1.14311,1.16531
TSPAN13,7.63025,27.13285,40.61144,25.26952,41.783,50.21501,37.04386,25.77289,38.14562,29.59735,38.88391,49.17309,37.90809,43.74348,42.29538,29.00509
TSPAN14,3.46028,2.45814,2.20618,2.62618,3.10655,2.68346,3.00853,2.83308,2.63867,2.88727,3.46892,3.18776,3.11636,3.39198,2.98021,2.70191
TSPAN15,5.76103,5.70486,3.01872,2.68295,2.85011,2.43492,2.79535,2.42357,1.63556,3.20945,1.9103,2.68878,2.39889,2.2173,3.3535,2.50295
TSPAN16,0,0,0.02958,0,0.04342,0.1067,0.1083,0.08712,0.06379,0,0.07968,0,0.17011,0.0497,0.04389,0.08135
TSPAN17,6.48611,3.46266,4.3252,8.41716,4.70607,5.69139,5.57361,3.62239,5.45693,3.9165,5.05818,6.21663,6.56592,5.8778,5.48982,5.36027
TSPAN18,0.81983,0.43663,0.32361,0.58898,0.1131,0.43078,0.30089,0.39142,0.4486,0.45431,0.39953,0.53756,0.70892,0.6602,0.60588,0.50853
TSPAN19,0.01842,0,0.0225,0.01686,0.01652,0.08117,0.01373,0.03314,0.02426,0.01951,0.05304,0.10608,0.04853,0.09452,0,0.10314
TSPAN2,0.09926,0.53218,0.74108,0.10098,0.51423,0.65613,0.62485,0.46626,0.55205,0.49071,0.43554,0.73681,0.63924,0.70178,1.55933,0.55581
TSPAN3,12.94631,21.39228,21.6959,15.93793,22.84453,22.94599,22.13529,15.62439,25.18236,17.57868,19.05991,27.5364,22.6259,26.81197,25.05991,18.82149
TSPAN31,7.329,7.08549,5.59969,8.13331,5.7384,6.64425,5.68061,5.8906,6.1123,6.01303,6.51456,6.42366,6.06889,6.08757,5.59453,6.57123
TSPAN32,0.12447,0.31711,0.39104,0.2605,0.25511,0.2155,0.2121,0.3199,0.14054,0.28256,0.11704,0.14338,0.20301,0.219,0.12893,0.35846
TSPAN33,7.03151,5.82817,4.21588,2.14608,4.14499,3.03662,4.48157,2.54758,4.77422,5.60986,4.17827,4.54978,5.33664,5.18983,5.13386,3.53642
TSPAN4,3.26167,2.19143,1.50318,1.59592,1.16068,1.22844,1.32805,1.57938,1.89083,2.2674,1.62386,1.29912,1.40692,1.51267,0.82473,1.3492
TSPAN5,2.4109,3.89993,4.31931,2.89384,4.31455,4.18519,5.59586,4.15508,3.92312,3.23018,4.6173,4.46906,4.7684,5.22954,4.69162,2.73411
TSPAN6,0.45816,0.96126,0.46817,0.61019,0.55275,0.60574,0.47197,0.60696,0.72424,0.40595,0.54831,0.90199,0.48285,0.76947,0.40771,0.53178
TSPAN7,62.91364,140.48718,128.19348,87.32616,143.27364,127.59747,129.20927,124.79404,134.02281,136.33939,112.97525,133.7419,125.53181,137.94797,153.47673,126.49297
TSPAN8,0.03001,0,0.07332,0.05495,0,0.06612,0.2237,0.02699,0.07906,0,0.1111,0,0.07906,0,0.0272,0.03361
TSPAN9,1.16854,1.04897,1.243,1.46918,1.19899,0.83267,0.79746,1.19756,0.65861,1.13324,0.65052,0.76343,0.9905,0.84728,0.87469,0.67063
TSPEAR,0.16929,0.10656,0.10342,0.0465,0.16698,0.05596,0.08834,0.04568,0.0892,0.10761,0.04179,0.0975,0.07434,0.10425,0.26085,0.11376
TSPO,3.97425,3.65138,1.77721,3.32974,2.46894,1.60263,1.82028,2.14964,2.66896,3.30221,5.1506,2.63307,3.5131,1.91951,1.74219,2.6473
TSPO2,0.97744,0.98739,0.22115,0.06629,0.38954,0.07977,0.16193,0.65128,0.09538,0.69033,0.417,0.2502,0.57228,0.29724,0,0.32435
TSPY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPY10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPY2,0,0,0,0,0,0,0.09974,0,0,0,0,0,0,0,0,0
TSPY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPY26P,0.55045,0.88084,0.91189,0.46129,0.75292,0.55506,0.73725,0.428,0.86029,1.08722,0.60641,0.79527,0.68826,0.76603,0.99781,0.67916
TSPY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPYL1,194.66252,672.34882,549.4743,437.76678,641.93164,484.38431,564.04828,508.65549,724.24872,555.05341,501.20627,655.8949,520.26831,531.68945,677.42035,586.11713
TSPYL2,96.44,134.08694,133.48256,115.22162,151.46162,133.08649,135.63605,160.69241,134.59663,138.44649,145.93968,127.47337,120.44382,145.66801,153.26134,143.36452
TSPYL4,19.05993,40.21658,43.94432,32.81732,47.64008,46.02303,48.69396,41.91876,50.09598,40.49902,38.43845,52.15917,45.23001,48.25559,52.31711,39.82647
TSPYL5,1.8346,3.00159,3.9071,2.61988,4.18055,3.50476,4.46695,2.58895,5.21032,3.76232,2.07029,3.68369,2.77893,3.67949,4.2104,2.38452
TSPYL6,0.4274,0.46117,0.49234,0.38016,0.45989,0.21526,0.36414,0.62612,0.61127,0.41398,0.28132,0.11253,0.40753,0.37599,0.15495,0.69748
TSR1,5.14419,6.04517,6.55116,7.8374,7.15854,7.94394,5.95157,6.08127,7.53552,6.61116,5.34841,6.28179,5.96196,7.53009,7.29946,6.49318
TSR2,7.7609,15.66256,18.09103,12.67817,19.61799,17.96976,15.42864,10.26115,17.91528,17.4878,9.42608,16.91467,16.57435,16.13303,20.72286,12.08573
TSR3,19.42928,21.94486,15.86248,15.81332,13.95937,18.69273,18.26996,10.55739,18.90518,17.20109,13.18388,18.42287,14.47309,19.09857,16.59023,14.23407
TSSC1,4.34202,5.59285,5.68456,4.68695,5.98311,6.66671,6.10817,4.24411,6.59222,6.47974,4.13088,7.15857,5.45779,7.3686,6.64057,4.97272
TSSC2,0.19361,0.1069,0.08715,0.2799,0.10965,0.11227,0.37983,0.19249,0.08054,0.19431,0.3102,0.16433,0,0.02092,0.01847,0.17118
TSSC4,0.90238,0.93433,0.85908,1.4808,0.71457,0.80052,0.89114,0.47438,0.58663,1.01805,0.57853,0.83696,0.72045,0.76979,0.76477,0.48562
TSSK1B,0.21353,0,0.0559,0.11172,0.02735,0.10082,0.04548,0.01372,0.04018,0.06463,0.01255,0,0.05358,0.03131,0.05529,0.05124
TSSK2,2.20606,0.65497,0.78824,1.14336,0.67182,0.64202,1.27225,0.97348,0.32898,0.79373,0.95891,0.47946,1.20632,0.46992,0.49044,0.74586
TSSK3,5.06297,3.55995,3.31021,6.81586,2.89571,1.20608,3.79484,5.4405,1.94675,4.40693,3.06231,2.45892,3.50907,2.4156,1.28984,3.8619
TSSK4,5.3211,2.98216,2.67169,3.23697,2.6798,2.40925,2.41816,3.16365,1.77637,2.74136,2.84871,1.88919,2.36857,2.31918,2.44444,3.02049
TSSK5P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSSK6,0.34454,0.18857,0.21962,0.19202,0.10746,0.03301,0.15635,0.2156,0.35519,0.1587,0.0493,0.06902,0.05262,0.18449,0.05431,0.13421
